Timestamp,packet_count,pkt_ttl_variance,pkt_tcp_window_avg,pkt_ip_frag_fraction,pkt_payload_mean,pkt_payload_std,pkt_retrans_count,pkt_rst_count,pkt_portscan_delta_std,dominant_attack_type,attack_fraction
2017-07-03 03:25:40,2,2048.0,0.0,0.0,95.5,98.2878425849301,1,0,0.0,BENIGN,0.0
2017-07-03 03:25:50,2,2048.0,0.0,0.0,28.0,11.313708498984761,1,0,0.0,BENIGN,0.0
2017-07-03 03:26:20,6,0.0,0.0,0.0,39.333333333333336,14.65150731722394,4,0,26434.481204669028,BENIGN,0.0
2017-07-03 03:27:20,6,682.6666666666666,0.0,0.0,50.333333333333336,32.93427798915086,3,0,20728.017064832806,BENIGN,0.0
2017-07-03 03:28:00,2,2048.0,0.0,0.0,122.5,139.30003589374985,1,0,0.0,BENIGN,0.0
2017-07-03 03:28:10,2,2048.0,0.0,0.0,49.0,41.012193308819754,1,0,0.0,BENIGN,0.0
2017-07-03 03:28:50,4,0.0,0.0,0.0,43.25,23.471614061812335,2,0,2645.5221706792695,BENIGN,0.0
2017-07-03 03:29:00,2,2048.0,0.0,0.0,58.5,45.96194077712559,1,0,0.0,BENIGN,0.0
2017-07-03 03:29:50,8,512.0,0.0,0.0,47.625,38.82170784496736,5,0,26153.339363009356,BENIGN,0.0
2017-07-03 03:31:20,2,0.0,0.0,0.0,49.0,36.76955262170047,1,0,0.0,BENIGN,0.0
2017-07-03 03:33:40,4,0.0,0.0,0.0,29.0,9.237604307034012,3,0,26096.954270991515,BENIGN,0.0
2017-07-03 03:34:50,6,1092.2666666666667,0.0,0.0,58.0,40.209451625208715,3,0,17180.20162163413,BENIGN,0.0
2017-07-03 03:35:00,2,2048.0,0.0,0.0,68.0,43.840620433565945,1,0,0.0,BENIGN,0.0
2017-07-03 03:35:10,2,2048.0,0.0,0.0,63.0,39.59797974644666,1,0,0.0,BENIGN,0.0
2017-07-03 03:37:10,2,0.0,0.0,0.0,31.0,11.313708498984761,1,0,0.0,BENIGN,0.0
2017-07-03 03:37:20,4,1024.0,0.0,0.0,52.5,34.29771615331454,2,0,1478.7959817214664,BENIGN,0.0
2017-07-03 03:37:40,2,2048.0,0.0,0.0,69.0,41.012193308819754,1,0,0.0,BENIGN,0.0
2017-07-03 03:38:40,2,2048.0,0.0,0.0,53.5,37.476659402887016,1,0,0.0,BENIGN,0.0
2017-07-03 03:41:00,11,0.0,0.0,0.0,70.63636363636364,66.53461163525752,6,0,22221.8077338456,BENIGN,0.0
2017-07-03 03:42:30,11,0.0,0.0,0.0,41.18181818181818,31.256417522864588,7,0,28817.090872605444,BENIGN,0.0
2017-07-03 03:42:50,13,315.07692307692315,0.0,0.0,54.76923076923077,43.998397406712144,8,0,22900.369961834433,BENIGN,0.0
2017-07-03 03:43:00,11,0.0,0.0,0.0,43.36363636363637,27.023222336622727,7,0,29721.69539982536,BENIGN,0.0
2017-07-03 03:46:20,2,2048.0,0.0,0.0,112.0,113.13708498984761,1,0,0.0,BENIGN,0.0
2017-07-03 03:47:50,7,0.0,0.0,0.0,37.857142857142854,15.115428888264816,4,0,26652.46395999606,BENIGN,0.0
2017-07-03 03:48:20,6,0.0,0.0,0.0,76.0,58.0723686446489,3,0,1401.4804458143537,BENIGN,0.0
2017-07-03 03:49:00,4,1365.3333333333333,0.0,0.0,46.5,37.810933163129775,2,0,11199.522440215425,BENIGN,0.0
2017-07-03 03:49:20,3,0.0,0.0,0.0,41.0,32.90896534380867,2,0,24958.5,BENIGN,0.0
2017-07-03 03:49:30,4,1365.3333333333333,0.0,0.0,62.5,53.922784300021696,2,0,5675.710430324022,BENIGN,0.0
2017-07-03 03:50:20,2,2048.0,0.0,0.0,42.5,34.64823227814083,1,0,0.0,BENIGN,0.0
2017-07-03 03:51:10,2,2048.0,0.0,0.0,45.0,31.11269837220809,1,0,0.0,BENIGN,0.0
2017-07-03 03:52:20,4,1365.3333333333333,0.0,0.0,59.5,44.762335357604684,2,0,2638.0039171060125,BENIGN,0.0
2017-07-03 03:52:50,4,0.0,0.0,0.0,131.5,127.97265332874832,2,0,453.4911490009725,BENIGN,0.0
2017-07-03 03:53:20,10,0.0,0.0,0.0,50.1,38.95139421267371,6,0,24135.061254900054,BENIGN,0.0
2017-07-03 03:54:30,14,292.5714285714285,0.0,0.0,54.714285714285715,42.54125341075697,8,0,23338.616871599097,BENIGN,0.0
2017-07-03 03:54:40,12,0.0,0.0,0.0,39.333333333333336,17.747385637600175,7,0,25921.800309251812,BENIGN,0.0
2017-07-03 03:55:00,2,0.0,0.0,0.0,69.0,72.12489168102785,1,0,0.0,BENIGN,0.0
2017-07-03 03:55:10,3,0.0,0.0,0.0,44.666666666666664,32.331615074619044,2,0,0.0,BENIGN,0.0
2017-07-03 03:55:40,2,0.0,0.0,0.0,32.0,11.313708498984761,1,0,0.0,BENIGN,0.0
2017-07-03 03:56:30,4,0.0,0.0,0.0,33.5,9.678154093971983,2,0,5147.737367038066,BENIGN,0.0
2017-07-03 03:56:40,2,0.0,0.0,0.0,32.0,11.313708498984761,1,0,0.0,BENIGN,0.0
2017-07-03 03:57:10,3,0.0,0.0,0.0,96.33333333333333,47.34272207354931,2,0,28363.5,BENIGN,0.0
2017-07-03 03:57:20,4,0.0,0.0,0.0,77.75,62.962290301417724,2,0,3067.429216787243,BENIGN,0.0
2017-07-03 03:57:40,4,0.0,0.0,0.0,49.5,9.678154093971983,2,0,25642.286481513303,BENIGN,0.0
2017-07-03 03:58:00,2,2048.0,0.0,0.0,43.0,31.11269837220809,1,0,0.0,BENIGN,0.0
2017-07-03 03:58:10,3,0.0,0.0,0.0,28.333333333333332,16.165807537309522,2,0,0.0,BENIGN,0.0
2017-07-03 03:58:20,2,2048.0,0.0,0.0,47.0,33.94112549695428,1,0,0.0,BENIGN,0.0
2017-07-03 03:58:40,8,0.0,0.0,0.0,56.25,32.10585171406786,4,0,24737.72710262771,BENIGN,0.0
2017-07-03 03:58:50,2,0.0,0.0,0.0,71.0,39.59797974644666,1,0,0.0,BENIGN,0.0
2017-07-03 03:59:10,4,0.0,0.0,0.0,32.0,19.73153144926499,2,0,1613.6176746677015,BENIGN,0.0
2017-07-03 03:59:40,4,1024.0,0.0,0.0,53.75,38.23937760999779,2,0,21433.377869316093,BENIGN,0.0
2017-07-03 04:00:40,4,0.0,0.0,0.0,83.5,72.16878364870321,3,0,27839.265379835168,BENIGN,0.0
2017-07-03 04:01:10,2,0.0,0.0,0.0,70.0,42.42640687119285,1,0,0.0,BENIGN,0.0
2017-07-03 04:01:30,9,455.11111111111114,0.0,0.0,54.22222222222222,45.29287410227402,5,0,26724.763688150735,BENIGN,0.0
2017-07-03 04:01:50,4,1024.0,0.0,0.0,82.5,68.61243813381556,2,0,6409.687269195658,BENIGN,0.0
2017-07-03 04:02:00,5,0.0,0.0,0.0,41.8,19.677398201998148,3,0,22329.35617074527,BENIGN,0.0
2017-07-03 04:02:20,4,0.0,0.0,0.0,37.25,30.103986446980738,2,0,25883.31202832349,BENIGN,0.0
2017-07-03 04:03:10,3,0.0,0.0,0.0,93.66666666666667,118.93415545306289,2,0,26959.0,BENIGN,0.0
2017-07-03 04:04:30,2,2048.0,0.0,0.0,86.5,79.90306627407988,1,0,0.0,BENIGN,0.0
2017-07-03 04:06:00,6,1092.2666666666669,0.0,0.0,46.833333333333336,26.49842762630769,3,0,18458.015683165948,BENIGN,0.0
2017-07-03 04:07:10,20,1077.8947368421052,0.0,0.0,67.8,58.20707137362896,10,0,19433.53147030159,BENIGN,0.0
2017-07-03 04:08:30,3,0.0,0.0,0.0,24.333333333333332,9.237604307034012,2,0,25097.5,BENIGN,0.0
2017-07-03 04:08:40,5,0.0,0.0,0.0,65.8,59.06945064921461,3,0,548.5,BENIGN,0.0
2017-07-03 04:09:30,8,0.0,0.0,0.0,53.375,46.002911398550175,6,0,25225.687743299466,BENIGN,0.0
2017-07-03 04:09:40,11,0.0,0.0,0.0,67.72727272727273,57.65603335140376,7,0,29105.75928248566,BENIGN,0.0
2017-07-03 04:10:10,2,0.0,0.0,0.0,32.0,11.313708498984761,1,0,0.0,BENIGN,0.0
2017-07-03 04:10:20,6,1092.2666666666669,0.0,0.0,60.0,54.75764786767233,3,0,8691.556969841478,BENIGN,0.0
2017-07-03 04:11:40,2,0.0,0.0,0.0,64.0,56.568542494923804,1,0,0.0,BENIGN,0.0
2017-07-03 04:12:10,8,1170.2857142857142,0.0,0.0,75.75,63.42543428535365,4,0,14246.409409434522,BENIGN,0.0
2017-07-03 04:12:20,2,2048.0,0.0,0.0,50.0,38.18376618407357,1,0,0.0,BENIGN,0.0
2017-07-03 04:13:00,2,2048.0,0.0,0.0,89.0,100.40916292848975,1,0,0.0,BENIGN,0.0
2017-07-03 04:13:30,2,0.0,0.0,0.0,106.5,125.15790027001891,1,0,0.0,BENIGN,0.0
2017-07-03 04:15:20,2,0.0,0.0,0.0,38.0,11.313708498984761,1,0,0.0,BENIGN,0.0
2017-07-03 04:15:30,6,0.0,0.0,0.0,37.333333333333336,9.136009340333812,4,0,28004.849427197423,BENIGN,0.0
2017-07-03 04:15:40,5,0.0,0.0,0.0,63.4,50.88516483219839,3,0,30584.18695993078,BENIGN,0.0
2017-07-03 04:17:20,8,877.7142857142857,0.0,0.0,83.625,75.38271400943701,4,0,17594.935909899454,BENIGN,0.0
2017-07-03 04:17:30,7,0.0,0.0,0.0,65.14285714285714,55.34566701326182,4,0,20644.05801246989,BENIGN,0.0
2017-07-03 04:17:40,2,0.0,0.0,0.0,39.0,11.313708498984761,1,0,0.0,BENIGN,0.0
2017-07-03 04:18:00,4,1365.3333333333333,0.0,0.0,64.5,48.6244108790362,2,0,7466.786293684557,BENIGN,0.0
2017-07-03 04:19:20,8,0.0,0.0,0.0,52.5,48.57689044920728,5,0,24070.775812260013,BENIGN,0.0
2017-07-03 04:20:20,9,0.0,0.0,0.0,41.44444444444444,34.46052492022978,6,0,26584.94947804114,BENIGN,0.0
2017-07-03 04:20:50,2,2048.0,0.0,0.0,32.0,11.313708498984761,1,0,0.0,BENIGN,0.0
2017-07-03 04:22:20,5,0.0,0.0,0.0,64.4,48.629209329373225,3,0,25352.961931251742,BENIGN,0.0
2017-07-03 04:22:50,2,2048.0,0.0,0.0,28.0,11.313708498984761,1,0,0.0,BENIGN,0.0
2017-07-03 04:23:00,2,2048.0,0.0,0.0,55.5,36.062445840513924,1,0,0.0,BENIGN,0.0
2017-07-03 04:23:30,2,2048.0,0.0,0.0,60.5,41.71930009000631,1,0,0.0,BENIGN,0.0
2017-07-03 04:23:40,2,2048.0,0.0,0.0,166.5,194.45436482630058,1,0,0.0,BENIGN,0.0
2017-07-03 04:23:50,2,2048.0,0.0,0.0,81.0,91.92388155425118,1,0,0.0,BENIGN,0.0
2017-07-03 04:27:40,2,2048.0,0.0,0.0,51.0,36.76955262170047,1,0,0.0,BENIGN,0.0
2017-07-03 04:28:20,2,2048.0,0.0,0.0,46.5,24.748737341529164,1,0,0.0,BENIGN,0.0
2017-07-03 04:29:00,2,0.0,0.0,0.0,91.0,22.627416997969522,1,0,0.0,BENIGN,0.0
2017-07-03 04:29:10,2,2048.0,0.0,0.0,28.0,11.313708498984761,1,0,0.0,BENIGN,0.0
2017-07-03 04:30:00,2,2048.0,0.0,0.0,56.5,60.10407640085654,1,0,0.0,BENIGN,0.0
2017-07-03 04:30:10,4,1365.3333333333333,0.0,0.0,46.5,31.83813227352802,2,0,3471.9897593294954,BENIGN,0.0
2017-07-03 04:31:10,5,0.0,0.0,0.0,86.4,77.28065734710077,3,0,28347.38255443525,BENIGN,0.0
2017-07-03 04:31:20,57,0.0,0.0,0.0,55.333333333333336,42.78865559490094,33,0,26476.003977128777,BENIGN,0.0
2017-07-03 04:31:30,6,0.0,0.0,0.0,55.666666666666664,64.3107041375436,3,0,25923.85417024251,BENIGN,0.0
2017-07-03 04:32:10,6,0.0,0.0,0.0,32.666666666666664,15.214028613968972,4,0,28029.70660567106,BENIGN,0.0
2017-07-03 04:32:30,2,2048.0,0.0,0.0,50.0,46.66904755831214,1,0,0.0,BENIGN,0.0
2017-07-03 04:32:50,3,0.0,0.0,0.0,42.333333333333336,16.165807537309522,2,0,31053.0,BENIGN,0.0
2017-07-03 04:33:10,2,2048.0,0.0,0.0,46.5,24.748737341529164,1,0,0.0,BENIGN,0.0
2017-07-03 04:33:20,2,2048.0,0.0,0.0,33.0,22.627416997969522,1,0,0.0,BENIGN,0.0
2017-07-03 04:35:40,2,0.0,0.0,0.0,67.5,64.34671708797582,1,0,0.0,BENIGN,0.0
2017-07-03 04:36:50,2,2048.0,0.0,0.0,45.5,26.16295090390226,1,0,0.0,BENIGN,0.0
2017-07-03 04:37:00,2,2048.0,0.0,0.0,51.0,26.870057685088806,1,0,0.0,BENIGN,0.0
2017-07-03 04:37:10,4,1365.3333333333333,0.0,0.0,56.25,31.330230342806825,2,0,4259.562601436392,BENIGN,0.0
2017-07-03 04:38:10,2,2048.0,0.0,0.0,54.0,41.012193308819754,1,0,0.0,BENIGN,0.0
2017-07-03 04:38:20,2,2048.0,0.0,0.0,28.0,11.313708498984761,1,0,0.0,BENIGN,0.0
2017-07-03 04:41:30,2,0.0,0.0,0.0,60.0,42.42640687119285,1,0,0.0,BENIGN,0.0
2017-07-03 04:42:40,5,0.0,0.0,0.0,37.8,15.514509338035799,3,0,22812.13266005614,BENIGN,0.0
2017-07-03 04:43:10,4,1365.3333333333333,0.0,0.0,67.75,50.979571071819215,2,0,5404.300777056074,BENIGN,0.0
2017-07-03 04:43:30,4,1365.3333333333333,0.0,0.0,58.75,31.63726705432482,2,0,5258.787333808264,BENIGN,0.0
2017-07-03 04:44:40,57,0.0,0.0,0.0,53.96491228070175,44.71495631548508,33,0,27101.47701428591,BENIGN,0.0
2017-07-03 04:44:50,7,0.0,0.0,0.0,57.0,34.88552708502482,4,0,26628.561260525425,BENIGN,0.0
2017-07-03 04:45:10,2,2048.0,0.0,0.0,69.0,41.012193308819754,1,0,0.0,BENIGN,0.0
2017-07-03 04:46:20,39,0.0,0.0,0.0,55.84615384615385,41.16369022224016,25,0,28278.920219407657,BENIGN,0.0
2017-07-03 04:46:40,9,0.0,0.0,0.0,60.333333333333336,60.80912760433255,6,0,26218.765259828695,BENIGN,0.0
2017-07-03 04:46:50,11,372.3636363636364,0.0,0.0,57.63636363636363,47.28905312495214,6,0,26188.55360438984,BENIGN,0.0
2017-07-03 04:48:00,2,0.0,0.0,0.0,68.5,70.0035713374682,1,0,0.0,BENIGN,0.0
2017-07-03 04:48:10,2,0.0,0.0,0.0,38.0,11.313708498984761,1,0,0.0,BENIGN,0.0
2017-07-03 04:48:50,25,0.0,0.0,0.0,53.24,46.360255967081685,13,0,28483.120457531753,BENIGN,0.0
2017-07-03 04:49:00,12,0.0,0.0,0.0,74.75,42.5144360509142,7,0,26588.548965035978,BENIGN,0.0
2017-07-03 04:49:10,17,240.94117647058826,0.0,0.0,56.705882352941174,52.2132223506201,11,0,24898.76740164247,BENIGN,0.0
2017-07-03 04:49:20,19,215.578947368421,0.0,0.0,57.0,45.29164750076258,10,0,25062.089322764416,BENIGN,0.0
2017-07-03 04:49:40,13,0.0,0.0,0.0,50.30769230769231,24.509809653091335,7,0,27320.701352942364,BENIGN,0.0
2017-07-03 04:49:50,2,0.0,0.0,0.0,49.0,41.012193308819754,1,0,0.0,BENIGN,0.0
2017-07-03 04:50:20,4,1365.3333333333333,0.0,0.0,55.25,29.284523785326154,2,0,7576.077143805288,BENIGN,0.0
2017-07-03 04:50:50,10,0.0,0.0,0.0,65.0,46.46862740961189,6,0,28779.925895373843,BENIGN,0.0
2017-07-03 04:51:00,22,0.0,0.0,0.0,56.63636363636363,38.37229339553346,13,0,24741.768236880893,BENIGN,0.0
2017-07-03 04:51:20,4,0.0,0.0,0.0,64.0,38.1051177665153,3,0,0.0,BENIGN,0.0
2017-07-03 04:52:00,5,0.0,0.0,0.0,49.4,41.84853641407307,3,0,23414.42974428376,BENIGN,0.0
2017-07-03 04:52:10,7,585.1428571428572,0.0,0.0,56.42857142857143,42.99169354986744,4,0,24990.355806457286,BENIGN,0.0
2017-07-03 04:53:00,9,0.0,0.0,0.0,55.0,35.58791929854849,4,0,19608.783165570854,BENIGN,0.0
2017-07-03 04:53:10,14,0.0,0.0,0.0,58.42857142857143,41.41852852884208,7,0,28286.210769842895,BENIGN,0.0
2017-07-03 04:53:40,7,0.0,0.0,0.0,75.0,56.462376853972415,4,0,28268.613036369505,BENIGN,0.0
2017-07-03 04:53:50,25,0.0,0.0,0.0,73.36,67.11673909440674,15,0,25702.401424634536,BENIGN,0.0
2017-07-03 04:54:10,4,0.0,0.0,0.0,46.5,26.689573494781317,2,0,550.6004802839251,BENIGN,0.0
2017-07-03 04:54:50,2,2048.0,0.0,0.0,69.0,48.08326112068523,1,0,0.0,BENIGN,0.0
2017-07-03 04:55:00,2,2048.0,0.0,0.0,39.0,22.627416997969522,1,0,0.0,BENIGN,0.0
2017-07-03 04:55:10,13,787.6923076923077,0.0,0.0,57.84615384615385,52.65429098349307,8,0,29854.840918182766,BENIGN,0.0
2017-07-03 04:55:20,4,0.0,0.0,0.0,37.0,17.281975195754296,2,0,24415.4104659787,BENIGN,0.0
2017-07-03 04:56:00,2,0.0,0.0,0.0,75.5,70.0035713374682,1,0,0.0,BENIGN,0.0
2017-07-03 04:57:10,6,0.0,0.0,0.0,71.33333333333333,67.51197424654879,3,0,29178.606940016856,BENIGN,0.0
2017-07-03 04:57:20,8,0.0,0.0,0.0,73.0,63.653077582425546,4,0,27960.916413699273,BENIGN,0.0
2017-07-03 04:57:30,2,0.0,0.0,0.0,40.0,11.313708498984761,1,0,0.0,BENIGN,0.0
2017-07-03 05:00:00,4,1365.3333333333333,0.0,0.0,56.25,37.268172301129376,2,0,14971.555304049818,BENIGN,0.0
2017-07-03 05:00:10,2,2048.0,0.0,0.0,61.0,56.568542494923804,1,0,0.0,BENIGN,0.0
2017-07-03 05:00:30,4,1365.3333333333333,0.0,0.0,56.5,28.629821282478634,2,0,8768.12408671319,BENIGN,0.0
2017-07-03 08:56:30,6,0.0,0.0,0.0,53.0,3.286335345030997,5,0,0.0,BENIGN,0.0
2017-07-03 08:56:40,3,0.0,0.0,0.0,38.0,0.0,2,0,0.0,BENIGN,0.0
2017-07-03 08:56:50,6,2688.166666666667,0.0,0.0,59.666666666666664,62.484131318813,4,0,24598.214940113034,BENIGN,0.0
2017-07-03 08:57:00,10,4480.277777777777,0.0,0.0,76.4,46.32302043500858,8,0,30543.507085976737,BENIGN,0.0
2017-07-03 08:57:20,24,5803.114130434783,0.0,0.0,76.08333333333333,55.783678980322826,13,0,29217.73478680087,BENIGN,0.0
2017-07-03 08:57:30,24,3112.427536231884,0.0,0.0,63.708333333333336,59.40537171338797,17,0,23397.034787648678,BENIGN,0.0
2017-07-03 08:57:40,10,4480.277777777777,0.0,0.0,92.7,70.97581747797392,8,0,28307.754453898706,BENIGN,0.0
2017-07-03 08:57:50,26,1874.7938461538463,0.0,0.0,86.84615384615384,80.25045410846836,20,0,16642.962193071282,BENIGN,0.0
2017-07-03 08:58:10,6,58.8,0.0,0.0,36.0,0.0,5,0,0.0,BENIGN,0.0
2017-07-03 08:58:20,17,240.94117647058826,0.0,0.0,42.8235294117647,22.313771796016603,15,0,6848.251746568244,BENIGN,0.0
2017-07-03 08:58:30,50,4312.496326530613,0.0,0.0,47.02,39.99922958441748,44,0,19937.13374927825,BENIGN,0.0
2017-07-03 08:58:40,8,4608.285714285715,0.0,0.0,73.375,42.17967520026677,5,0,29891.70784068139,BENIGN,0.0
2017-07-03 08:58:50,2,8064.5,0.0,0.0,128.0,57.982756057296896,1,0,0.0,BENIGN,0.0
2017-07-03 08:59:10,29,1925.5517241379307,0.0,0.0,64.58620689655173,43.776638617759936,25,0,11515.014195317664,BENIGN,0.0
2017-07-03 08:59:20,21,4224.261904761905,0.0,0.0,73.28571428571429,48.28989838169351,15,0,28119.00383015017,BENIGN,0.0
2017-07-03 08:59:30,30,4171.293103448276,0.0,0.0,66.83333333333333,38.2974594757779,23,0,30382.80802257264,BENIGN,0.0
2017-07-03 09:00:20,4,5376.333333333333,0.0,0.0,78.5,43.912792365475156,2,0,29273.628644225162,BENIGN,0.0
2017-07-03 09:01:00,2,8064.5,0.0,0.0,106.0,57.982756057296896,1,0,0.0,BENIGN,0.0
2017-07-03 09:01:20,4,5376.333333333333,0.0,0.0,73.25,62.84040632162292,3,0,29106.400731721464,BENIGN,0.0
2017-07-03 09:01:30,6,6067.466666666667,0.0,0.0,87.16666666666667,64.50555531631882,3,0,23555.642843276426,BENIGN,0.0
2017-07-03 09:01:40,43,4410.302325581396,0.0,0.0,75.13953488372093,48.28170381819639,30,0,29559.413907626084,BENIGN,0.0
2017-07-03 09:01:50,28,4586.078042328042,0.0,0.0,90.03571428571429,79.12787687958587,16,0,25190.821381537822,BENIGN,0.0
2017-07-03 09:02:00,38,4141.22972972973,0.0,0.0,86.13157894736842,50.02495110017281,27,0,28376.3676173348,BENIGN,0.0
2017-07-03 09:02:10,95,4074.6947368421056,0.0,0.0,83.05263157894737,59.21244988787851,66,0,30048.647061910207,BENIGN,0.0
2017-07-03 09:02:20,9,4480.277777777777,0.0,0.0,114.0,143.19392445212193,6,0,28892.226648951357,BENIGN,0.0
2017-07-03 09:02:30,40,5506.215384615385,0.0,0.0,67.025,45.27097190734806,28,0,29719.353315183613,BENIGN,0.0
2017-07-03 09:02:40,8,7458.571428571428,0.0,0.0,51.375,31.825136067490515,6,0,30885.27772653013,BENIGN,0.0
2017-07-03 09:03:00,50,5393.62,0.0,0.0,62.42,42.672980506476485,38,0,30333.245050389247,BENIGN,0.0
2017-07-03 09:03:10,12,3910.060606060606,0.0,0.0,63.5,44.1639507455407,9,0,30342.613051505443,BENIGN,0.0
2017-07-03 09:03:20,7,3840.2380952380954,0.0,0.0,69.0,47.07440918375928,5,0,28980.079537503,BENIGN,0.0
2017-07-03 09:03:30,26,4193.54,0.0,0.0,68.26923076923077,45.44144160768467,19,0,29913.77975432727,BENIGN,0.0
2017-07-03 09:03:40,10,4480.277777777777,0.0,0.0,95.7,62.51408730127244,7,0,19111.249479473252,BENIGN,0.0
2017-07-03 09:04:00,2,8064.5,0.0,0.0,78.5,64.34671708797582,1,0,0.0,BENIGN,0.0
2017-07-03 09:04:10,16,4301.066666666667,0.0,0.0,78.1875,59.370271741559904,9,0,30360.93672072718,BENIGN,0.0
2017-07-03 09:04:20,26,4626.375384615384,0.0,0.0,77.07692307692308,60.91628555775414,19,0,30336.47467576943,BENIGN,0.0
2017-07-03 09:04:30,45,5606.764646464647,0.0,0.0,74.68888888888888,63.862359885154646,34,0,28703.629443672613,BENIGN,0.0
2017-07-03 09:04:40,4,6410.916666666667,0.0,0.0,75.25,47.710061831861005,2,0,16825.67884712729,BENIGN,0.0
2017-07-03 09:05:00,16,4301.066666666667,0.0,0.0,75.8125,47.258464850225515,12,0,28571.899983491938,BENIGN,0.0
2017-07-03 09:05:30,38,4141.22972972973,0.0,0.0,78.57894736842105,47.88027387023853,29,0,29103.276353252586,BENIGN,0.0
2017-07-03 09:05:50,72,4085.887128325509,0.0,0.0,81.66666666666667,53.167288471204564,47,0,30051.680878511335,BENIGN,0.0
2017-07-03 09:06:00,4,5376.333333333333,0.0,0.0,48.75,17.5,3,0,28502.53154058815,BENIGN,0.0
2017-07-03 09:06:10,38,4141.22972972973,0.0,0.0,69.8157894736842,42.681001066781334,28,0,30428.245450966297,BENIGN,0.0
2017-07-03 09:06:20,189,3993.6660475064728,0.0,0.0,72.32804232804233,51.74506150635122,132,0,29937.864535402845,BENIGN,0.0
2017-07-03 09:06:30,324,4050.1575507395937,0.0,0.0,73.10802469135803,48.87765794553657,226,0,29942.888340480447,BENIGN,0.0
2017-07-03 09:06:40,397,4064.983754420781,0.0,0.0,74.35012594458438,50.70443997886139,291,0,30365.77637701706,BENIGN,0.0
2017-07-03 09:06:50,362,4098.781041000291,0.0,0.0,76.45856353591161,53.31456533257319,252,0,30032.801519373428,BENIGN,0.0
2017-07-03 09:07:00,152,4214.503136981527,0.0,0.0,77.11842105263158,49.086750375137655,109,0,30203.857562578676,BENIGN,0.0
2017-07-03 09:07:10,16,4301.066666666667,0.0,0.0,74.0,60.08771366372108,11,0,28224.027132451058,BENIGN,0.0
2017-07-03 09:07:20,29,4131.566502463053,0.0,0.0,66.82758620689656,37.98972508222006,20,0,29136.670678800932,BENIGN,0.0
2017-07-03 09:07:40,12,4398.818181818182,0.0,0.0,72.25,56.669897412358814,7,0,27291.77576874708,BENIGN,0.0
2017-07-03 09:07:50,12,4276.628787878788,0.0,0.0,60.916666666666664,31.42222240081151,8,0,27705.562031017264,BENIGN,0.0
2017-07-03 09:08:10,19,3678.543859649122,0.0,0.0,58.73684210526316,36.782909837862896,14,0,30336.943045750526,BENIGN,0.0
2017-07-03 09:08:20,10,4480.277777777777,0.0,0.0,75.8,46.9321022565815,8,0,30045.872278695027,BENIGN,0.0
2017-07-03 09:08:30,8,4320.267857142857,0.0,0.0,63.375,32.69310761788004,5,0,30487.78804166464,BENIGN,0.0
2017-07-03 09:08:40,8,4608.285714285715,0.0,0.0,79.0,49.57822102496216,5,0,21611.13361682079,BENIGN,0.0
2017-07-03 09:08:50,4,5376.333333333333,0.0,0.0,119.25,101.39485522780072,3,0,29380.758162821843,BENIGN,0.0
2017-07-03 09:09:10,79,4078.056150600456,0.0,0.0,71.44303797468355,47.6226478214324,58,0,30145.752808317415,BENIGN,0.0
2017-07-03 09:09:20,216,3962.0937123169683,0.0,0.0,71.72222222222223,48.73093346088285,148,0,30067.947243444996,BENIGN,0.0
2017-07-03 09:09:30,12,4398.818181818182,0.0,0.0,80.91666666666667,56.46633483498792,8,0,27220.732617462832,BENIGN,0.0
2017-07-03 09:09:40,8,4320.267857142857,0.0,0.0,52.375,25.013924693486796,4,0,30354.10182684188,BENIGN,0.0
2017-07-03 09:09:50,11,4105.563636363638,0.0,0.0,65.63636363636364,56.56372110685917,8,0,30066.53971044889,BENIGN,0.0
2017-07-03 09:10:00,6,4838.7,0.0,0.0,77.66666666666667,42.60829340241952,5,0,29840.663842481787,BENIGN,0.0
2017-07-03 09:10:10,48,4110.8931737588655,0.0,0.0,66.85416666666667,40.00371769070987,36,0,30190.899390004357,BENIGN,0.0
2017-07-03 09:10:20,12,4398.818181818182,0.0,0.0,70.08333333333333,48.440138002455875,10,0,29769.876580249806,BENIGN,0.0
2017-07-03 09:10:30,22,4189.350649350648,0.0,0.0,64.04545454545455,45.7138900145212,15,0,25754.618992106472,BENIGN,0.0
2017-07-03 09:10:40,8,4608.285714285715,0.0,0.0,62.375,38.49281008930666,6,0,27436.931999606302,BENIGN,0.0
2017-07-03 09:10:50,38,4141.22972972973,0.0,0.0,77.0,54.35667988985943,22,0,30518.398798284008,BENIGN,0.0
2017-07-03 09:11:00,97,4073.8195876288664,0.0,0.0,78.20618556701031,54.11810736411187,71,0,30217.51627927804,BENIGN,0.0
2017-07-03 09:11:10,12,4276.628787878788,0.0,0.0,80.25,60.20891658520054,9,0,28837.959321321297,BENIGN,0.0
2017-07-03 09:11:20,30,4097.136781609195,0.0,0.0,70.73333333333333,43.469318020822485,21,0,28697.82717682003,BENIGN,0.0
2017-07-03 09:11:40,36,4467.761111111112,0.0,0.0,72.38888888888889,49.76532227954825,29,0,26615.065331116355,BENIGN,0.0
2017-07-03 09:11:50,2,8064.5,0.0,0.0,47.0,22.627416997969522,1,0,0.0,BENIGN,0.0
2017-07-03 09:12:00,6,4838.7,0.0,0.0,87.0,61.53698075141484,3,0,24231.38523980831,BENIGN,0.0
